From	To
ENSG00000009413	H0Y5T4
ENSG00000009413	O60673
ENSG00000009694	Q9UKZ4
ENSG00000009724	O00187
ENSG00000009780	B1AJQ5
ENSG00000009780	E9PQL1
ENSG00000009780	Q8TAV0
ENSG00000009830	A0A0J9YVW4
ENSG00000009830	G3V4X9
ENSG00000009830	H0YJA9
ENSG00000009830	H0YJJ4
ENSG00000009830	H0YJK9
ENSG00000009830	H0YJQ7
ENSG00000009830	Q9UKY4
ENSG00000009844	A0A087WY55
ENSG00000009844	Q5TGM0
ENSG00000009844	Q9NP79
ENSG00000009950	A0A0C4DG26
ENSG00000009950	C9JDF5
ENSG00000009950	H7C1V3
ENSG00000009950	Q9NP71
ENSG00000009954	Q9UIG0
ENSG00000010017	Q96S59
ENSG00000010072	B1AKT1
ENSG00000010072	Q9H040
ENSG00000010165	Q8N6R0
ENSG00000010219	A0A0A0MTH5
ENSG00000010219	F5GWS4
ENSG00000010219	F5H3D3
ENSG00000010219	F5H4X6
ENSG00000010219	H0YFI4
ENSG00000010219	Q9NR20
ENSG00000010244	H0Y3M2
ENSG00000010244	J3KRB6
ENSG00000010244	J3KRW6
ENSG00000010244	J3KS31
ENSG00000010244	J3KTL1
ENSG00000010244	J3QRS9
ENSG00000010244	J3QS27
ENSG00000010244	O43670
ENSG00000010244	X6R4W8
ENSG00000010256	F8WEF1
ENSG00000010256	F8WER5
ENSG00000010256	P31930
ENSG00000010270	C9J3F5
ENSG00000010270	C9JJ39
ENSG00000010270	C9JKL2
ENSG00000010270	C9JPX5
ENSG00000010270	O95772
ENSG00000010278	A0A087WU13
ENSG00000010278	A6NNI4
ENSG00000010278	F5GXT1
ENSG00000010278	G8JLH6
ENSG00000010278	P21926
ENSG00000010282	C9JEF1
ENSG00000010282	C9JHL0
ENSG00000010282	C9JJ25
ENSG00000010282	C9JKQ1
ENSG00000010282	C9JL39
ENSG00000010282	H7C1Q3
ENSG00000010282	Q9HCP6
ENSG00000010292	E7EN77
ENSG00000010292	F5GZK7
ENSG00000010292	F5H431
ENSG00000010292	Q15021
ENSG00000010295	A0A087WZ16
ENSG00000010295	E9PPX7
ENSG00000010295	F8W8H2
ENSG00000010295	Q0D2I5
ENSG00000010318	A0A087X0X8
ENSG00000010318	H7C4N0
ENSG00000010318	H7C5Q8
ENSG00000010318	Q9BWX1
ENSG00000010319	C9JXB2
ENSG00000010319	H7C5M7
ENSG00000010319	Q9NS98
ENSG00000010322	C9J715
ENSG00000010322	Q9Y2I1
ENSG00000010327	H7C4W7
ENSG00000010327	Q9NY15
ENSG00000010361	E9PK12
ENSG00000010361	E9PKJ4
ENSG00000010361	E9PLA3
ENSG00000010361	E9PS25
ENSG00000010361	G5E9A4
ENSG00000010361	M0QYI7
ENSG00000010361	M0QYX9
ENSG00000010361	M0QZY8
ENSG00000010361	M0R0M0
ENSG00000010361	M0R1D4
ENSG00000010361	Q9BT04
ENSG00000010379	F5GZA5
ENSG00000010379	F5H5D9
ENSG00000010379	F5H6S9
ENSG00000010379	Q9NSD5
ENSG00000010404	E5RHJ1
ENSG00000010404	H0YB91
ENSG00000010404	O60597
ENSG00000010404	P22304
ENSG00000010438	B1AN99
ENSG00000010438	P35030
ENSG00000010539	I3L1E4
ENSG00000010539	P98182
ENSG00000010610	F5GYA9
ENSG00000010610	F5H480
ENSG00000010610	P01730
ENSG00000010626	C9JEW3
ENSG00000010626	C9JKE8
ENSG00000010626	C9JQN5
ENSG00000010626	E9PDZ4
ENSG00000010626	F2Z299
ENSG00000010626	Q53EV4
ENSG00000010671	Q06187
ENSG00000010671	Q5JY90
ENSG00000010671	U3NG26
ENSG00000010704	F8W7W8
ENSG00000010704	H7C4K4
ENSG00000010704	Q30201
ENSG00000010704	Q6B0J5
ENSG00000010803	A0A087WW29
ENSG00000010803	Q96GD3
ENSG00000010810	E5RFM0
ENSG00000010810	E5RFM4
ENSG00000010810	E5RFM6
ENSG00000010810	E5RFS5
ENSG00000010810	E5RGM6
ENSG00000010810	E5RGT0
ENSG00000010810	E5RH71
ENSG00000010810	E5RHF7
ENSG00000010810	E5RHX7
ENSG00000010810	E5RI25
ENSG00000010810	E5RIX5
ENSG00000010810	E5RJX7
ENSG00000010810	E5RK23
ENSG00000010810	P06241
ENSG00000010818	P31629
ENSG00000011007	A0A024RAC6
ENSG00000011007	Q14241
ENSG00000011009	O95372
ENSG00000011009	Q5QPN5
ENSG00000011009	Q5QPN9
ENSG00000011009	Q5QPQ0
ENSG00000011009	Q5QPQ1
ENSG00000011009	Q5QPQ2
ENSG00000011009	Q5QPQ3
ENSG00000011021	P51797
ENSG00000011021	Q5SNW4
ENSG00000011028	E7EME3
ENSG00000011028	J3KRF1
ENSG00000011028	J3QQZ6
ENSG00000011028	Q9UBG0
ENSG00000011052	J3KPD9
ENSG00000011052	Q32Q12
ENSG00000011083	E5RJL1
ENSG00000011083	Q99884
ENSG00000011105	B5MD23
ENSG00000011105	E9PHL0
ENSG00000011105	O75954
ENSG00000011114	G3V2J4
ENSG00000011114	G3V3T2
ENSG00000011114	H0YJ41
ENSG00000011114	H3BLV3
ENSG00000011114	Q9P203
ENSG00000011143	H0Y2S2
ENSG00000011143	J3KRR3
ENSG00000011143	J3KRV5
ENSG00000011143	J3KSB7
ENSG00000011143	J3KSC6
ENSG00000011143	J3KSF4
ENSG00000011143	J3QQP4
ENSG00000011143	J9PBQ5
ENSG00000011143	Q9NXB0
ENSG00000011198	C9J1D1
ENSG00000011198	C9JBM3
ENSG00000011198	F8W7B5
ENSG00000011198	H7BZY9
ENSG00000011198	Q8WTS1
ENSG00000011201	P23352
ENSG00000011243	M0QYT7
ENSG00000011243	M0R008
ENSG00000011243	M0R010
ENSG00000011243	M0R1L5
ENSG00000011243	M0R1Y5
ENSG00000011243	Q9ULX6
ENSG00000011243	V9GZ50
ENSG00000011258	K7EQ11
ENSG00000011258	Q05BQ5
ENSG00000011260	F6VJE8
ENSG00000011260	J3KSR7
ENSG00000011260	J3QLD6
ENSG00000011260	J3QR85
ENSG00000011260	J3QRG0
ENSG00000011260	Q9Y5J1
ENSG00000011275	C9JIV3
ENSG00000011275	F8W6D1
ENSG00000011275	F8WDI8
ENSG00000011275	Q9NWF9
ENSG00000011295	K7EJA1
ENSG00000011295	K7EKH7
ENSG00000011295	K7EKS0
ENSG00000011295	K7ELX2
ENSG00000011295	K7ERR1
ENSG00000011295	Q6DKK2
ENSG00000011304	A0A087WTS6
ENSG00000011304	A0A087WU68
ENSG00000011304	A0A087WUW5
ENSG00000011304	A0A0D9SF20
ENSG00000011304	A0A0U1RRM4
ENSG00000011304	A6NLN1
ENSG00000011304	K7EK45
ENSG00000011304	K7EKJ7
ENSG00000011304	K7EKX4
ENSG00000011304	K7ELW5
ENSG00000011304	K7ES59
ENSG00000011304	P26599
ENSG00000011332	C8C3P2
ENSG00000011332	C9IZH8
ENSG00000011332	C9JGC1
ENSG00000011332	E9PDV3
ENSG00000011332	F8WEC4
ENSG00000011332	J3KQY6
ENSG00000011332	K7EJD5
ENSG00000011332	Q92782
ENSG00000011347	F5GX00
ENSG00000011347	F5H8G7
ENSG00000011347	O43581
ENSG00000011376	C9IZR7
ENSG00000011376	C9JYR8
ENSG00000011376	E9PHM2
ENSG00000011376	Q15031
ENSG00000011405	A0A0C4DGF9
ENSG00000011405	E9PPP3
ENSG00000011405	O00443
ENSG00000011422	M0QX27
ENSG00000011422	M0QYR6
ENSG00000011422	M0QYS6
ENSG00000011422	M0R0H5
ENSG00000011422	M0R0L1
ENSG00000011422	M0R0Y4
ENSG00000011422	M0R1I2
ENSG00000011422	M0R2E9
ENSG00000011422	M0R383
ENSG00000011422	Q03405
ENSG00000011426	C9J0G4
ENSG00000011426	C9JJT6
ENSG00000011426	H7C0Y6
ENSG00000011426	H7C167
ENSG00000011426	H7C1C2
ENSG00000011426	H7C1K5
ENSG00000011426	H7C3R2
ENSG00000011426	H7C3S1
ENSG00000011426	Q9NQW6
ENSG00000011451	B9EGQ5
ENSG00000011451	M0QXA7
ENSG00000011451	M0QXF8
ENSG00000011451	O95785
ENSG00000011454	B5MCD9
ENSG00000011454	C9JGR5
ENSG00000011454	H9NIL4
ENSG00000011454	Q9Y3P9
ENSG00000011465	F8VNV6
ENSG00000011465	F8VNW0
ENSG00000011465	F8VSI3
ENSG00000011465	F8VU58
ENSG00000011465	F8VUF6
ENSG00000011465	F8VWU0
ENSG00000011465	F8VX58
ENSG00000011465	F8VXZ8
ENSG00000011465	H0YI87
ENSG00000011465	H0YIH3
ENSG00000011465	P07585
ENSG00000011478	K7EQG1
ENSG00000011478	Q9NXS2
ENSG00000011485	A8MU39
ENSG00000011485	H0YDU8
ENSG00000011485	P53041
ENSG00000011523	Q5HYA6
ENSG00000011523	Q76N32
ENSG00000011566	F5H5A3
ENSG00000011566	F8WAZ1
ENSG00000011566	F8WBC3
ENSG00000011566	H7C1A4
ENSG00000011566	Q8IVH8
ENSG00000011566	V9GY95
ENSG00000011600	K7EKK0
ENSG00000011600	K7ES93
ENSG00000011600	O43914
ENSG00000011600	X6RGC9
ENSG00000011638	I3L288
ENSG00000011638	I3L319
ENSG00000011638	I3NI21
ENSG00000011638	I3NI23
ENSG00000011638	Q96B96
ENSG00000011677	P34903
ENSG00000012048	A0A0A0MSN1
ENSG00000012048	A0A0U1RRA9
ENSG00000012048	B7ZA85
ENSG00000012048	C6YB45
ENSG00000012048	C9IZW4
ENSG00000012048	E7ENB7
ENSG00000012048	E7EQW4
ENSG00000012048	E7EUM2
ENSG00000012048	E7EWN5
ENSG00000012048	E9PC22
ENSG00000012048	E9PH68
ENSG00000012048	G1UI37
ENSG00000012048	H0Y850
ENSG00000012048	H0Y881
ENSG00000012048	H0Y8B8
ENSG00000012048	H0Y8D8
ENSG00000012048	K7EJW3
ENSG00000012048	K7EPC7
ENSG00000012048	P38398
ENSG00000012048	Q3B891
ENSG00000012048	Q5YLB2
ENSG00000012061	K7EJL2
ENSG00000012061	K7EJW9
ENSG00000012061	K7EK97
ENSG00000012061	K7EMT9
ENSG00000012061	K7EP14
ENSG00000012061	K7ER60
ENSG00000012061	K7ER89
ENSG00000012061	K7ES46
ENSG00000012061	P07992
ENSG00000012124	A0A087WZQ4
ENSG00000012124	M0QY05
ENSG00000012124	M0QY14
ENSG00000012124	M0QYP4
ENSG00000012124	M0QZ01
ENSG00000012124	M0QZP5
ENSG00000012124	M0QZR7
ENSG00000012124	M0R0R6
ENSG00000012124	M0R1M2
ENSG00000012124	M0R2M0
ENSG00000012124	M0R2R8
ENSG00000012124	M0R3H1
ENSG00000012124	P20273
ENSG00000012171	A0A087WZE0
ENSG00000012171	A0A0C4DGV8
ENSG00000012171	B4DEK9
ENSG00000012171	Q13214
ENSG00000012174	B9ZVQ3
ENSG00000012174	O43462
ENSG00000012232	E5RIV6
ENSG00000012232	E5RK02
ENSG00000012232	E7ET85
ENSG00000012232	H0YB01
ENSG00000012232	H0YBJ7
ENSG00000012232	O43909
ENSG00000012660	A0A0A0MTI6
ENSG00000012660	Q9NYP7
ENSG00000012779	A0A087X109
ENSG00000012779	P09917
ENSG00000012822	F8VPN1
ENSG00000012822	F8VQE3
ENSG00000012822	F8VRQ9
ENSG00000012822	F8VUB3
ENSG00000012822	F8VWP8
ENSG00000012822	F8VXS2
ENSG00000012822	F8VZI3
ENSG00000012822	F8W0X2
ENSG00000012822	H3BRW8
ENSG00000012822	Q9P1Z2
ENSG00000012963	G3V253
ENSG00000012963	G3V2G3
ENSG00000012963	G3V336
ENSG00000012963	H0YJA0
ENSG00000012963	H0YJM2
ENSG00000012963	H0YJY4
ENSG00000012963	Q8N806
ENSG00000012983	A0A0A0MQR1
ENSG00000012983	G3V3V7
ENSG00000012983	G3V4Q4
ENSG00000012983	G3V4T8
ENSG00000012983	G3V5C6
ENSG00000013016	Q9NZN3
ENSG00000013275	P43686
ENSG00000013288	E9PCD7
ENSG00000013288	H0YA68
ENSG00000013288	Q9Y2E5
ENSG00000013293	Q8TBB6
ENSG00000013297	B4DFI2
ENSG00000013297	O75508
ENSG00000013306	B4DFG5
ENSG00000013306	K7EJI2
ENSG00000013306	K7EKC2
ENSG00000013306	K7EKF4
ENSG00000013306	K7ELM7
ENSG00000013306	K7EMR4
ENSG00000013306	K7EMW3
ENSG00000013306	K7EQS4
ENSG00000013306	K7EQS8
ENSG00000013306	Q9BZJ4
ENSG00000013364	H3BNF2
ENSG00000013364	H3BNF6
ENSG00000013364	H3BP76
ENSG00000013364	H3BPZ2
ENSG00000013364	H3BQE7
ENSG00000013364	H3BQK6
ENSG00000013364	H3BRL2
ENSG00000013364	H3BUK7
ENSG00000013364	H3BUP3
ENSG00000013364	I3L155
ENSG00000013364	Q14764
ENSG00000013374	C9J7X7
ENSG00000013374	C9JRT6
ENSG00000013374	F8WDB6
ENSG00000013374	F8WDL9
ENSG00000013374	H3BM14
ENSG00000013374	H3BM74
ENSG00000013374	H7C5E1
ENSG00000013374	H7C5N1
ENSG00000013374	Q9Y5A7
ENSG00000013375	A0A087WT27
ENSG00000013375	D6RC77
ENSG00000013375	D6RCD1
ENSG00000013375	D6RCQ8
ENSG00000013375	D6RF77
ENSG00000013375	D6RIS6
ENSG00000013375	H0Y8I3
ENSG00000013375	H0Y987
ENSG00000013375	J3KN95
ENSG00000013375	O95394
ENSG00000013375	S4R390
ENSG00000013392	Q9UIY3
ENSG00000013441	A0A087WVK0
ENSG00000013441	B8ZZR0
ENSG00000013441	F8WBF5
ENSG00000013441	P49759
ENSG00000013503	F8VRU2
ENSG00000013503	Q9NW08
ENSG00000013523	G3V414
ENSG00000013523	G3V437
ENSG00000013523	G3V5C4
ENSG00000013523	Q9UNK9
ENSG00000013561	D6R988
ENSG00000013561	D6R996
ENSG00000013561	D6RA38
ENSG00000013561	D6RAS4
ENSG00000013561	D6RBK4
ENSG00000013561	D6RBU3
ENSG00000013561	D6RDK2
ENSG00000013561	D6RDU6
ENSG00000013561	E7EP22
ENSG00000013561	Q9UBS8
ENSG00000013563	A3KQT1
ENSG00000013563	A6QRJ0
ENSG00000013563	E7ESG1
ENSG00000013563	E7EUJ0
ENSG00000013563	P49184
ENSG00000013563	Q5HY40
ENSG00000013583	F5GWX2
ENSG00000013583	H0YG71
ENSG00000013583	Q9NRV9
ENSG00000013619	F8WAK3
ENSG00000013619	Q13495
ENSG00000014123	O94874
ENSG00000014138	E9PIQ6
ENSG00000014138	E9PQ99
ENSG00000014138	H0YDR7
ENSG00000014138	Q14181
ENSG00000014164	H0YEY2
ENSG00000014164	Q8IXZ2
ENSG00000014216	E9PIA9
ENSG00000014216	E9PJA6
ENSG00000014216	E9PJJ3
ENSG00000014216	E9PL37
ENSG00000014216	E9PLC9
ENSG00000014216	E9PLX0
ENSG00000014216	E9PMC6
ENSG00000014216	E9PQB3
ENSG00000014216	E9PRM1
ENSG00000014216	E9PSA6
ENSG00000014216	P07384
ENSG00000014641	B8ZZ51
ENSG00000014641	B9A041
ENSG00000014641	C9IZI0
ENSG00000014641	C9JF79
ENSG00000014641	C9JLV6
ENSG00000014641	C9JRL4
ENSG00000014641	F8WFC2
ENSG00000014641	P40925
ENSG00000014824	D6R9M6
ENSG00000014824	Q6PML9
ENSG00000014914	A4FU01
ENSG00000014919	Q7KZN9
ENSG00000015153	A0A0B4J255
ENSG00000015153	F8VRE5
ENSG00000015153	F8VZR2
ENSG00000015153	F8W0B9
ENSG00000015153	G3V1X5
ENSG00000015153	G3V212
ENSG00000015153	G3V219
ENSG00000015153	Q8IY57
ENSG00000015171	A0A0A0MRY2
ENSG00000015171	B0QZE2
ENSG00000015171	B7Z2J6
ENSG00000015171	E7ENI9
ENSG00000015171	E7EV75
ENSG00000015171	E9PE09
ENSG00000015171	J3QKD2
ENSG00000015171	Q15326
ENSG00000015285	C9J3B7
ENSG00000015285	P42768
ENSG00000015475	B2ZP78
ENSG00000015475	P55957
ENSG00000015479	A0A1B0GX04
ENSG00000015479	A0A1D5RMS1
ENSG00000015479	B3KM87
ENSG00000015479	D6R991
ENSG00000015479	D6R9F3
ENSG00000015479	D6RAY2
ENSG00000015479	D6RBI2
ENSG00000015479	D6RBK5
ENSG00000015479	D6RBS2
ENSG00000015479	D6RE02
ENSG00000015479	D6REK4
ENSG00000015479	D6REM6
ENSG00000015479	D6RIA2
ENSG00000015479	H0Y8T4
ENSG00000015479	P43243
ENSG00000015532	A0A0C4DFW8
ENSG00000015532	B4DT06
ENSG00000015532	D6RCT0
ENSG00000015532	H0YB00
ENSG00000015532	I3L3K2
ENSG00000015532	Q9H1B5
ENSG00000015592	E5RIR6
ENSG00000015592	E7EVN3
ENSG00000015592	Q9H169
ENSG00000015676	Q8IVD9
ENSG00000016391	C9J7D8
ENSG00000016391	C9JYW4
ENSG00000016391	Q8NE62
ENSG00000016402	A0A0U1RQS0
ENSG00000016402	A0A0U1RQU9
ENSG00000016402	A0A0U1RRA1
ENSG00000016402	Q96SH7
ENSG00000016402	Q9UHF4
ENSG00000016602	Q14CN2
ENSG00000016864	C9J6X9
ENSG00000016864	C9J880
ENSG00000016864	C9JA13
ENSG00000016864	C9JNB0
ENSG00000016864	C9JPK4
ENSG00000016864	C9JY96
ENSG00000016864	H7C4V6
ENSG00000016864	Q68CQ7
ENSG00000017260	B4E2Q0
ENSG00000017260	D6R9U9
ENSG00000017260	D6REJ1
ENSG00000017260	D6RGE9
ENSG00000017260	D6RHV9
ENSG00000017260	H0Y8X9
ENSG00000017260	H0Y9S7
ENSG00000017260	H0Y9V7
ENSG00000017260	H0YAH2
ENSG00000017260	P98194
ENSG00000017483	A0A087WZF9
ENSG00000017483	A0A087X1I6
ENSG00000017483	C9JHH7
ENSG00000017483	C9JJU1
ENSG00000017483	C9JMY2
ENSG00000017483	C9JNK4
ENSG00000017483	C9JWG4
ENSG00000017483	Q8WUX1
ENSG00000017797	E7ENF8
ENSG00000017797	J3QLT3
ENSG00000017797	Q15311
ENSG00000018189	D6RCQ1
ENSG00000018189	D6REM9
ENSG00000018189	D6RH24
ENSG00000018189	H0Y8G6
ENSG00000018189	H0Y8I0
ENSG00000018189	Q7L099
ENSG00000018236	F8VQW3
ENSG00000018236	F8VUI8
ENSG00000018236	F8VUI9
ENSG00000018236	F8VX96
ENSG00000018236	H0YIJ1
ENSG00000018236	Q12860
ENSG00000018280	A0A087X181
ENSG00000018280	A0A087X2D6
ENSG00000018280	A0A0A0MTL3
ENSG00000018280	P49279
ENSG00000018280	Q9HBK0
ENSG00000018408	C9J038
ENSG00000018408	C9J337
ENSG00000018408	C9J588
ENSG00000018408	C9JQS8
ENSG00000018408	C9JR84
ENSG00000018408	H7C4Q0
ENSG00000018408	H7C4Z7
ENSG00000018408	Q9GZV5
ENSG00000018510	A0A1B0GWA2
ENSG00000018510	B8ZZ81
ENSG00000018510	O00116
ENSG00000018610	Q9H5V9
ENSG00000018625	B1AKY9
ENSG00000018625	H0Y7C1
ENSG00000018625	P50993
ENSG00000018699	C9JVS4
ENSG00000018699	F8WCH1
ENSG00000018699	H7C178
ENSG00000018699	H7C329
ENSG00000018699	H7C3A3
ENSG00000018699	Q6P3X3
ENSG00000018869	A0A075B771
ENSG00000018869	A0A075B772
ENSG00000018869	K7EKI7
ENSG00000018869	K7ESE7
ENSG00000018869	Q96NG8
ENSG00000019102	Q96IQ7
ENSG00000019144	A0A087WTZ7
ENSG00000019144	A0A087WXY7
ENSG00000019144	A0A087WZL0
ENSG00000019144	Q86UU1
ENSG00000019144	Q96C94
ENSG00000019169	C9JKT8
ENSG00000019169	Q9UEW3
ENSG00000019485	A0A087WWZ6
ENSG00000019485	E9PJ09
ENSG00000019485	H3BSZ2
ENSG00000019485	Q9NQV5
ENSG00000019505	H0YD47
ENSG00000019505	H0YE47
ENSG00000019505	Q7L8C5
ENSG00000019549	O43623
ENSG00000019582	E7EQJ3
ENSG00000019582	E7ER71
ENSG00000019582	E7ESL3
ENSG00000019582	H0YBZ2
ENSG00000019582	H0YBZ8
ENSG00000019582	P04233
ENSG00000019991	C9JDP4
ENSG00000019991	C9JJ35
ENSG00000019991	C9JS80
ENSG00000019991	C9WSJ3
ENSG00000019991	P14210
ENSG00000019995	Q9UGI0
ENSG00000020129	C9J5H8
ENSG00000020129	H7C2R2
ENSG00000020129	Q9UBB6
ENSG00000020181	H7C1L1
ENSG00000020181	Q96PE1
ENSG00000020256	A2A2N5
ENSG00000020256	A2A2N6
ENSG00000020256	H0Y669
ENSG00000020256	Q9NPA5
ENSG00000020256	Q9NTW7
ENSG00000020426	H0YJ92
ENSG00000020426	H0YJF2
ENSG00000020426	P51948
ENSG00000020577	G3V2R1
ENSG00000020577	Q9UPU9
ENSG00000020922	F5GXT0
ENSG00000020922	F5H256
ENSG00000020922	F5H742
ENSG00000020922	F8W7U8
ENSG00000020922	P49959
ENSG00000021300	F5GY87
ENSG00000021300	F5GY96
ENSG00000021300	F5GYU9
ENSG00000021300	F5GZ38
ENSG00000021300	F5GZH3
ENSG00000021300	F5H0R6
ENSG00000021300	F5H114
ENSG00000021300	F5H190
ENSG00000021300	F5H1B8
ENSG00000021300	F5H3M1
ENSG00000021300	F5H866
ENSG00000021300	Q9UF11
ENSG00000021355	P30740
ENSG00000021574	Q9UBP0
ENSG00000021645	A0A0A0MR89
ENSG00000021645	A0A0C4DGK4
ENSG00000021645	A0A0U1RQC5
ENSG00000021645	A0A0U1RRJ0
ENSG00000021645	G3V247
ENSG00000021645	G3V4R9
ENSG00000021645	H0YJL2
ENSG00000021645	Q9HDB5
ENSG00000021645	Q9Y4C0
ENSG00000021762	E9PIJ6
ENSG00000021762	E9PJE6
ENSG00000021762	E9PLN3
ENSG00000021762	E9PNH0
ENSG00000021762	E9PPQ2
ENSG00000021762	E9PQB4
ENSG00000021762	E9PRA9
ENSG00000021762	H0YCD7
ENSG00000021762	Q9H0X9
ENSG00000021776	H0YH15
ENSG00000021776	H0YLN9
ENSG00000021776	O60306
ENSG00000021826	C9JTA4
ENSG00000021826	E7EWJ3
ENSG00000021826	P31327
ENSG00000021826	Q5R211
ENSG00000022267	A0A0D9SEY7
ENSG00000022267	A0A0D9SFB0
ENSG00000022267	A0A0D9SFI6
ENSG00000022267	A0A0D9SFZ9
ENSG00000022267	A0A0D9SG53
ENSG00000022267	A0A0D9SGB2
ENSG00000022267	A0A0D9SGC5
ENSG00000022267	A0A0D9SGD1
ENSG00000022267	Q13642
ENSG00000022267	Q5JXH7
ENSG00000022267	Q5JXH8
ENSG00000022267	Q5JXH9
ENSG00000022267	Q5JXI0
ENSG00000022267	Q5JXI2
ENSG00000022267	Q5JXI3
ENSG00000022267	Q5JXI8
ENSG00000022277	A0A0A0MQR2
ENSG00000022277	A2A2L5
ENSG00000022277	A2A2L6
ENSG00000022277	Q9BY42
ENSG00000022355	A0A0U1RQJ3
ENSG00000022355	A0A0U1RRB2
ENSG00000022355	A0A1B0GU82
ENSG00000022355	A0A1B0GV38
ENSG00000022355	A0A1B0GVW9
ENSG00000022355	E5RHL6
ENSG00000022355	E5RJS3
ENSG00000022355	E5RK60
ENSG00000022355	P14867
ENSG00000022556	A0A0G2JLJ4
ENSG00000022556	F5GYZ4
ENSG00000022556	F5H5B1
ENSG00000022556	F5H7Q5
ENSG00000022556	H0YH35
ENSG00000022556	J3KN39
ENSG00000022556	K7EJ90
ENSG00000022556	K7ELX1
ENSG00000022556	K7EMK2
ENSG00000022556	K7EPE6
ENSG00000022556	Q9NX02
ENSG00000022567	E5RGN5
ENSG00000022567	E5RJM7
ENSG00000022567	E7EV90
ENSG00000022567	Q5BKX6
ENSG00000022840	A0A0G2JKT9
ENSG00000022840	F5H3A4
ENSG00000022840	F5H510
ENSG00000022840	F5H5P6
ENSG00000022840	F5H5Z1
ENSG00000022840	H0YF69
ENSG00000022840	H0YFN9
ENSG00000022840	H0YFQ9
ENSG00000022840	H0YG28
ENSG00000022840	H0YGL7
ENSG00000022840	H0YGX5
ENSG00000022840	Q8N5U6
ENSG00000022976	A8K0R7
ENSG00000022976	H0YKI3
ENSG00000022976	H0YKY1
ENSG00000022976	H0YLB6
ENSG00000022976	H0YM06
ENSG00000022976	H0YM94
ENSG00000022976	H0YMU1
ENSG00000022976	H0YNU6
ENSG00000023041	A0A0D9SEX5
ENSG00000023041	Q9H6R6
ENSG00000023171	A0A024R3M2
ENSG00000023171	A0A0J9YXF6
ENSG00000023171	A0A0J9YXZ1
ENSG00000023171	A0A0J9YY71
ENSG00000023171	A0A1B0GUD6
ENSG00000023171	A0A1B0GVV0
ENSG00000023171	A0A1B0GWG7
ENSG00000023171	E9PRD6
ENSG00000023171	J3KNL5
ENSG00000023171	Q3KR37
ENSG00000023191	A0A0J9YXC4
ENSG00000023191	E9PIK5
ENSG00000023191	E9PIM9
ENSG00000023191	E9PLZ3
ENSG00000023191	E9PMA9
ENSG00000023191	E9PMI1
ENSG00000023191	E9PMJ3
ENSG00000023191	E9PMN0
ENSG00000023191	E9PR82
ENSG00000023191	H0YCR7
ENSG00000023191	P13489
ENSG00000023228	B4DJ81
ENSG00000023228	C9JPQ5
ENSG00000023228	F8WDL5
ENSG00000023228	P28331
ENSG00000023287	E5RH44
ENSG00000023287	E5RH63
ENSG00000023287	E5RHX0
ENSG00000023287	E5RJC1
ENSG00000023287	H0YC28
ENSG00000023287	H0YC30
ENSG00000023287	Q8TDY2
ENSG00000023318	Q9BS26
ENSG00000023330	H7C4H7
ENSG00000023330	H7C5B0
ENSG00000023330	P13196
ENSG00000023445	H0YCJ5
ENSG00000023445	Q13489
ENSG00000023516	Q9UKA4
ENSG00000023572	Q9NS18
ENSG00000023608	Q16533
ENSG00000023697	E9PJ44
ENSG00000023697	E9PJB9
ENSG00000023697	E9PMH9
ENSG00000023697	E9PML7
ENSG00000023697	E9PPK3
ENSG00000023697	E9PPM8
ENSG00000023697	G3V158
ENSG00000023697	Q9Y315
ENSG00000023734	F5H1G1
ENSG00000023734	H0YH33
ENSG00000023734	Q9Y3F4
ENSG00000023892	H0Y7V7
ENSG00000023892	Q9H4E7
ENSG00000023902	Q53GL0
ENSG00000023902	Q5T4P9
ENSG00000023909	P48507
ENSG00000024048	Q8IWV8
ENSG00000024422	M0R1B9
ENSG00000024422	Q9NZN4
ENSG00000024862	B4DUJ5
ENSG00000024862	Q8IWP9
ENSG00000025039	Q9NQL2
ENSG00000025156	Q03933
ENSG00000025156	V9GZ44
ENSG00000025293	B0QYY0
ENSG00000025293	B0QZ19
ENSG00000025293	F8WCQ1
ENSG00000025293	Q5JWZ0
ENSG00000025293	Q5JXL1
ENSG00000025293	Q9BVI0
ENSG00000025423	G3V3Y9
ENSG00000025423	G3V508
ENSG00000025423	O14756
ENSG00000025434	B4DXU5
ENSG00000025434	B5MBY7
ENSG00000025434	C9J2C8
ENSG00000025434	C9J4R0
ENSG00000025434	C9JBS2
ENSG00000025434	C9JCS0
ENSG00000025434	C9JEC2
ENSG00000025434	C9JJ16
ENSG00000025434	C9JTS4
ENSG00000025434	E9PID2
ENSG00000025434	E9PLL4
ENSG00000025434	E9PPA1
ENSG00000025434	F8WC63
ENSG00000025434	F8WEY6
ENSG00000025434	Q13133
ENSG00000025708	C9JGI3
ENSG00000025708	P19971
ENSG00000025770	A0A0A6YYG7
ENSG00000025770	E5RJL4
ENSG00000025770	E5RJN3
ENSG00000025770	F8WAR3
ENSG00000025770	H0YC55
ENSG00000025770	Q6IBW4
ENSG00000025772	Q15785
ENSG00000025796	A6PVC9
ENSG00000025796	F8WB27
ENSG00000025796	Q9UGP8
ENSG00000025800	O60684
ENSG00000025800	Q5TFJ7
ENSG00000025800	S4R3E5
ENSG00000026025	A0A1B0GTT5
ENSG00000026025	A0A1B0GUA0
ENSG00000026025	A0A1B0GVG8
ENSG00000026025	B0YJC4
